course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,1,Orientierung im ABU,single_choice,easy,1,Welche Aussage passt am besten zu «Lernbereiche»?,Sprache und Gesellschaft verbinden; Alltagssituationen bearbeiten,"Nur Grammatik üben; Gesellschaft ausblenden, anhand klarer Kriterien","Nur Tests lösen; Transfer vermeiden, mit Blick auf die Folgen","Einzelwissen sammeln; Zusammenhänge trennen, bei Bedarf im Team",A,"ABU verbindet Sprache, Kommunikation und Gesellschaft in lebensnahen Situationen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,easy,11,Welche Aussage passt am besten zu «Präsentieren»?,Tempo ignorieren; Schluss weglassen,Folien überladen; Blickkontakt vermeiden,Klar strukturieren; Publikum einbeziehen,Alles vorlesen; Botschaft verstecken,C,Eine gute Präsentation ist klar aufgebaut und auf das Publikum ausgerichtet.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,12,Was ist bei «Berufliche Kommunikation» fachlich am wichtigsten?,"Privat werden; Auftrag vergessen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ironie einsetzen; Unklar bleiben, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Abkürzungen häufen; Empfänger verwirren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sachlich formulieren; Verbindlich bleiben, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Berufliche Kommunikation ist sachlich, klar und verlässlich.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Adressatengerecht schreiben» richtig?,Zielgruppe beachten; Ton passend wählen,Umgangssprache nutzen; Zweck verfehlen,Details häufen; Kernaussage verstecken,Form ignorieren; Lesende überfordern,A,"Adressatengerechte Texte passen Inhalt, Ton und Form an die Lesenden an.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Argumentieren»?,Meinung behaupten; Belege auslassen,Standpunkt nennen; Begründung liefern,Thema wechseln; Gegenargumente meiden,Gefühle betonen; Sachbezug verlieren,B,"Ein Argument verbindet Standpunkt, Begründung und passende Beispiele.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,15,Welche Entscheidung ist bei «Gesprächsführung» sinnvoll?,Andere unterbrechen; Antwort erzwingen,Vorwürfe machen; Sachebene verlassen,Aktiv zuhören; Nachfragen stellen,Monolog halten; Perspektiven ausblenden,C,"Gute Gespräche beruhen auf Zuhören, Nachfragen und respektvoller Sprache.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,easy,16,Welche Aussage passt am besten zu «Textverständnis»?,Einzelwörter zählen; Zusammenhang meiden,Überschrift kopieren; Inhalt nicht prüfen,Nebensachen sammeln; Hauptaussage verlieren,Kernaussagen erfassen; Belege markieren,D,"Textverständnis verlangt Hauptaussagen, Struktur und Belege zu erkennen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,17,Was ist bei «Präsentieren» fachlich am wichtigsten?,Klar strukturieren; Publikum einbeziehen,Alles vorlesen; Botschaft verstecken,Tempo ignorieren; Schluss weglassen,Folien überladen; Blickkontakt vermeiden,A,Eine gute Präsentation ist klar aufgebaut und auf das Publikum ausgerichtet.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Berufliche Kommunikation» richtig?,"Abkürzungen häufen; Empfänger verwirren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sachlich formulieren; Verbindlich bleiben, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Privat werden; Auftrag vergessen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ironie einsetzen; Unklar bleiben, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Berufliche Kommunikation ist sachlich, klar und verlässlich.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Adressatengerecht schreiben»?,Details häufen; Kernaussage verstecken,Form ignorieren; Lesende überfordern,Zielgruppe beachten; Ton passend wählen,Umgangssprache nutzen; Zweck verfehlen,C,"Adressatengerechte Texte passen Inhalt, Ton und Form an die Lesenden an.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,20,Welche Entscheidung ist bei «Argumentieren» sinnvoll?,Thema wechseln; Gegenargumente meiden,Gefühle betonen; Sachbezug verlieren,Meinung behaupten; Belege auslassen,Standpunkt nennen; Begründung liefern,D,"Ein Argument verbindet Standpunkt, Begründung und passende Beispiele.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,easy,21,Welche Aussage passt am besten zu «Gesprächsführung»?,Aktiv zuhören; Nachfragen stellen,Monolog halten; Perspektiven ausblenden,Andere unterbrechen; Antwort erzwingen,Vorwürfe machen; Sachebene verlassen,A,"Gute Gespräche beruhen auf Zuhören, Nachfragen und respektvoller Sprache.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,22,Was ist bei «Textverständnis» fachlich am wichtigsten?,Nebensachen sammeln; Hauptaussage verlieren,Kernaussagen erfassen; Belege markieren,Einzelwörter zählen; Zusammenhang meiden,Überschrift kopieren; Inhalt nicht prüfen,B,"Textverständnis verlangt Hauptaussagen, Struktur und Belege zu erkennen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Präsentieren» richtig?,Tempo ignorieren; Schluss weglassen,Folien überladen; Blickkontakt vermeiden,Klar strukturieren; Publikum einbeziehen,Alles vorlesen; Botschaft verstecken,C,Eine gute Präsentation ist klar aufgebaut und auf das Publikum ausgerichtet.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Berufliche Kommunikation»?,"Privat werden; Auftrag vergessen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ironie einsetzen; Unklar bleiben, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Abkürzungen häufen; Empfänger verwirren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sachlich formulieren; Verbindlich bleiben, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Berufliche Kommunikation ist sachlich, klar und verlässlich.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,25,Welche Entscheidung ist bei «Adressatengerecht schreiben» sinnvoll?,Zielgruppe beachten; Ton passend wählen,Umgangssprache nutzen; Zweck verfehlen,Details häufen; Kernaussage verstecken,Form ignorieren; Lesende überfordern,A,"Adressatengerechte Texte passen Inhalt, Ton und Form an die Lesenden an.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,easy,26,Welche Aussage passt am besten zu «Argumentieren»?,Meinung behaupten; Belege auslassen,Standpunkt nennen; Begründung liefern,Thema wechseln; Gegenargumente meiden,Gefühle betonen; Sachbezug verlieren,B,"Ein Argument verbindet Standpunkt, Begründung und passende Beispiele.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,27,Was ist bei «Gesprächsführung» fachlich am wichtigsten?,Andere unterbrechen; Antwort erzwingen,Vorwürfe machen; Sachebene verlassen,Aktiv zuhören; Nachfragen stellen,Monolog halten; Perspektiven ausblenden,C,"Gute Gespräche beruhen auf Zuhören, Nachfragen und respektvoller Sprache.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Textverständnis» richtig?,Einzelwörter zählen; Zusammenhang meiden,Überschrift kopieren; Inhalt nicht prüfen,Nebensachen sammeln; Hauptaussage verlieren,Kernaussagen erfassen; Belege markieren,D,"Textverständnis verlangt Hauptaussagen, Struktur und Belege zu erkennen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Präsentieren»?,Klar strukturieren; Publikum einbeziehen,Alles vorlesen; Botschaft verstecken,Tempo ignorieren; Schluss weglassen,Folien überladen; Blickkontakt vermeiden,A,Eine gute Präsentation ist klar aufgebaut und auf das Publikum ausgerichtet.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,2,Sprache & Kommunikation,single_choice,medium,30,Welche Entscheidung ist bei «Berufliche Kommunikation» sinnvoll?,"Abkürzungen häufen; Empfänger verwirren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sachlich formulieren; Verbindlich bleiben, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Privat werden; Auftrag vergessen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ironie einsetzen; Unklar bleiben, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Berufliche Kommunikation ist sachlich, klar und verlässlich.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,easy,1,Welche Aussage passt am besten zu «Quellenprüfung»?,Autorenschaft prüfen; Datum beachten,Ersten Treffer nutzen; Herkunft ignorieren,Meinung als Fakt nehmen; Belege auslassen,Titel vertrauen; Inhalt nicht vergleichen,A,"Quellen werden nach Herkunft, Aktualität, Absicht und Belegen beurteilt.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,2,Was ist bei «Medienkompetenz» fachlich am wichtigsten?,Inhalt teilen; Prüfung weglassen,Botschaft einordnen; Absicht erkennen,Bilder glauben; Kontext ignorieren,Kommentare zählen; Qualität ableiten,B,"Medienkompetenz bedeutet, Inhalte kritisch zu prüfen und einzuordnen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,3,Welche Vorgehensweise ist im Thema «KI-Nutzung» richtig?,"Antwort übernehmen; Kontrolle auslassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Prompt geheim halten; Fehler ignorieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ergebnis prüfen; Quelle ergänzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","KI als Autor setzen; Eigenleistung ersetzen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"KI-Ergebnisse müssen geprüft, ergänzt und transparent genutzt werden.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Datenschutz»?,"Passwörter teilen; Risiko verdrängen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Fotos ungefragt posten; Einwilligung meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Daten sammeln; Zweck verschweigen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Private Daten schützen; Freigaben prüfen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,Datenschutz schützt Persönlichkeit und verlangt sorgfältigen Umgang mit Daten.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,5,Welche Entscheidung ist bei «Fake News» sinnvoll?,Behauptungen vergleichen; Belege suchen,Schlagzeile glauben; Inhalt nicht lesen,Gerüchte verbreiten; Korrektur meiden,Emotionen folgen; Quelle ausblenden,A,"Falschinformationen erkennt man durch Vergleich, Belege und Kontextprüfung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,easy,6,Welche Aussage passt am besten zu «Urheberrecht»?,Texte übernehmen; Autor verschweigen,Quellen angeben; Nutzungsrechte prüfen,Material verkaufen; Lizenz missachten,Bilder kopieren; Rechte ignorieren,B,Fremde Inhalte dürfen nur gemäss Recht und mit korrekter Quellenangabe genutzt werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,7,Was ist bei «Quellenprüfung» fachlich am wichtigsten?,Meinung als Fakt nehmen; Belege auslassen,Titel vertrauen; Inhalt nicht vergleichen,Autorenschaft prüfen; Datum beachten,Ersten Treffer nutzen; Herkunft ignorieren,C,"Quellen werden nach Herkunft, Aktualität, Absicht und Belegen beurteilt.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,8,Welche Vorgehensweise ist im Thema «Medienkompetenz» richtig?,Bilder glauben; Kontext ignorieren,Kommentare zählen; Qualität ableiten,Inhalt teilen; Prüfung weglassen,Botschaft einordnen; Absicht erkennen,D,"Medienkompetenz bedeutet, Inhalte kritisch zu prüfen und einzuordnen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «KI-Nutzung»?,"Ergebnis prüfen; Quelle ergänzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","KI als Autor setzen; Eigenleistung ersetzen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Antwort übernehmen; Kontrolle auslassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Prompt geheim halten; Fehler ignorieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"KI-Ergebnisse müssen geprüft, ergänzt und transparent genutzt werden.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,10,Welche Entscheidung ist bei «Datenschutz» sinnvoll?,"Daten sammeln; Zweck verschweigen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Private Daten schützen; Freigaben prüfen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Passwörter teilen; Risiko verdrängen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Fotos ungefragt posten; Einwilligung meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Datenschutz schützt Persönlichkeit und verlangt sorgfältigen Umgang mit Daten.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,easy,11,Welche Aussage passt am besten zu «Fake News»?,Gerüchte verbreiten; Korrektur meiden,Emotionen folgen; Quelle ausblenden,Behauptungen vergleichen; Belege suchen,Schlagzeile glauben; Inhalt nicht lesen,C,"Falschinformationen erkennt man durch Vergleich, Belege und Kontextprüfung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,12,Was ist bei «Urheberrecht» fachlich am wichtigsten?,Material verkaufen; Lizenz missachten,Bilder kopieren; Rechte ignorieren,Texte übernehmen; Autor verschweigen,Quellen angeben; Nutzungsrechte prüfen,D,Fremde Inhalte dürfen nur gemäss Recht und mit korrekter Quellenangabe genutzt werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,3,"Quellen, Medien & KI",single_choice,medium,13,Welche Vorgehensweise ist im Thema «Quellenprüfung» richtig?,Autorenschaft prüfen; Datum beachten,Ersten Treffer nutzen; Herkunft ignorieren,Meinung als Fakt nehmen; Belege auslassen,Titel vertrauen; Inhalt nicht vergleichen,A,"Quellen werden nach Herkunft, Aktualität, Absicht und Belegen beurteilt.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
