course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,10,Arbeitssicherheit und Notfall,single_choice,easy,1,Welche Aussage passt am besten zu «PSA»?,PSA vollständig tragen; Zustand prüfen,Helm später holen; Risiko akzeptieren,Warnkleidung weglassen; Sichtbarkeit senken,Schuhe frei wählen; Schutzwirkung mindern,A,"PSA schützt nur, wenn sie vollständig, passend und intakt getragen wird.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Arbeitsreihenfolge» richtig?,Zufällig beginnen; Folgearbeiten stören,Wartezeiten erzeugen; Maschinen blockieren,Ablauf planen; Abhängigkeiten beachten,Kontrollen auslassen; Schnittstellen meiden,C,Die richtige Reihenfolge spart Zeit und verhindert Ausführungsfehler.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Werkzeuge»?,Defekte nutzen; Risiko erhöhen,Falsches Gerät wählen; Zeit verlieren,Wartung ignorieren; Ausfall riskieren,Eignung prüfen; Sicher bereitstellen,D,"Werkzeuge müssen für Aufgabe, Sicherheit und Qualität geeignet sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,5,Welche Entscheidung ist bei «Teamabsprache» sinnvoll?,Rollen klären; Information teilen,Allein handeln; Schnittstelle meiden,Wechsel verschweigen; Absprachen umgehen,Annahmen treffen; Missverständnis fördern,A,Teamarbeit braucht klare Zuständigkeiten und gemeinsame Informationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,easy,6,Welche Aussage passt am besten zu «Wetter und Umgebung»?,Wasser stehen lassen; Boden schwächen,Einfluss prüfen; Massnahmen planen,Hitze unterschätzen; Belag gefährden,Wetter ignorieren; Qualität riskieren,B,"Wetter und Umgebung beeinflussen Sicherheit, Material und Ausführung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,7,Was ist bei «Auftrag lesen» fachlich am wichtigsten?,Ablauf starten; Risiken ignorieren,Fragen vermeiden; Plan weglegen,Vorgaben klären; Plan verstehen,Material raten; Masse schätzen,C,"Gute Vorbereitung beginnt mit Auftrag, Plan und Sicherheitsvorgaben.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Material bereitstellen» richtig?,Zu spät bestellen; Team blockieren,Resten vertrauen; Qualität ignorieren,Alles mitnehmen; Ordnung verlieren,Bedarf prüfen; Mengen abstimmen,D,Material wird passend zum Auftrag und zur Arbeitsfolge bereitgestellt.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Arbeitsreihenfolge»?,Ablauf planen; Abhängigkeiten beachten,Kontrollen auslassen; Schnittstellen meiden,Zufällig beginnen; Folgearbeiten stören,Wartezeiten erzeugen; Maschinen blockieren,A,Die richtige Reihenfolge spart Zeit und verhindert Ausführungsfehler.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,10,Welche Entscheidung ist bei «Werkzeuge» sinnvoll?,Wartung ignorieren; Ausfall riskieren,Eignung prüfen; Sicher bereitstellen,Defekte nutzen; Risiko erhöhen,Falsches Gerät wählen; Zeit verlieren,B,"Werkzeuge müssen für Aufgabe, Sicherheit und Qualität geeignet sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,easy,11,Welche Aussage passt am besten zu «Teamabsprache»?,Wechsel verschweigen; Absprachen umgehen,Annahmen treffen; Missverständnis fördern,Rollen klären; Information teilen,Allein handeln; Schnittstelle meiden,C,Teamarbeit braucht klare Zuständigkeiten und gemeinsame Informationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,12,Was ist bei «Wetter und Umgebung» fachlich am wichtigsten?,Hitze unterschätzen; Belag gefährden,Wetter ignorieren; Qualität riskieren,Wasser stehen lassen; Boden schwächen,Einfluss prüfen; Massnahmen planen,D,"Wetter und Umgebung beeinflussen Sicherheit, Material und Ausführung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Auftrag lesen» richtig?,Vorgaben klären; Plan verstehen,Material raten; Masse schätzen,Ablauf starten; Risiken ignorieren,Fragen vermeiden; Plan weglegen,A,"Gute Vorbereitung beginnt mit Auftrag, Plan und Sicherheitsvorgaben.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Material bereitstellen»?,Alles mitnehmen; Ordnung verlieren,Bedarf prüfen; Mengen abstimmen,Zu spät bestellen; Team blockieren,Resten vertrauen; Qualität ignorieren,B,Material wird passend zum Auftrag und zur Arbeitsfolge bereitgestellt.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,15,Welche Entscheidung ist bei «Arbeitsreihenfolge» sinnvoll?,Zufällig beginnen; Folgearbeiten stören,Wartezeiten erzeugen; Maschinen blockieren,Ablauf planen; Abhängigkeiten beachten,Kontrollen auslassen; Schnittstellen meiden,C,Die richtige Reihenfolge spart Zeit und verhindert Ausführungsfehler.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,easy,16,Welche Aussage passt am besten zu «Werkzeuge»?,Defekte nutzen; Risiko erhöhen,Falsches Gerät wählen; Zeit verlieren,Wartung ignorieren; Ausfall riskieren,Eignung prüfen; Sicher bereitstellen,D,"Werkzeuge müssen für Aufgabe, Sicherheit und Qualität geeignet sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,17,Was ist bei «Teamabsprache» fachlich am wichtigsten?,Rollen klären; Information teilen,Allein handeln; Schnittstelle meiden,Wechsel verschweigen; Absprachen umgehen,Annahmen treffen; Missverständnis fördern,A,Teamarbeit braucht klare Zuständigkeiten und gemeinsame Informationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Wetter und Umgebung» richtig?,Wasser stehen lassen; Boden schwächen,Einfluss prüfen; Massnahmen planen,Hitze unterschätzen; Belag gefährden,Wetter ignorieren; Qualität riskieren,B,"Wetter und Umgebung beeinflussen Sicherheit, Material und Ausführung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Auftrag lesen»?,Ablauf starten; Risiken ignorieren,Fragen vermeiden; Plan weglegen,Vorgaben klären; Plan verstehen,Material raten; Masse schätzen,C,"Gute Vorbereitung beginnt mit Auftrag, Plan und Sicherheitsvorgaben.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,20,Welche Entscheidung ist bei «Material bereitstellen» sinnvoll?,Zu spät bestellen; Team blockieren,Resten vertrauen; Qualität ignorieren,Alles mitnehmen; Ordnung verlieren,Bedarf prüfen; Mengen abstimmen,D,Material wird passend zum Auftrag und zur Arbeitsfolge bereitgestellt.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,easy,21,Welche Aussage passt am besten zu «Arbeitsreihenfolge»?,Ablauf planen; Abhängigkeiten beachten,Kontrollen auslassen; Schnittstellen meiden,Zufällig beginnen; Folgearbeiten stören,Wartezeiten erzeugen; Maschinen blockieren,A,Die richtige Reihenfolge spart Zeit und verhindert Ausführungsfehler.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,22,Was ist bei «Werkzeuge» fachlich am wichtigsten?,Wartung ignorieren; Ausfall riskieren,Eignung prüfen; Sicher bereitstellen,Defekte nutzen; Risiko erhöhen,Falsches Gerät wählen; Zeit verlieren,B,"Werkzeuge müssen für Aufgabe, Sicherheit und Qualität geeignet sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Teamabsprache» richtig?,Wechsel verschweigen; Absprachen umgehen,Annahmen treffen; Missverständnis fördern,Rollen klären; Information teilen,Allein handeln; Schnittstelle meiden,C,Teamarbeit braucht klare Zuständigkeiten und gemeinsame Informationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Wetter und Umgebung»?,Hitze unterschätzen; Belag gefährden,Wetter ignorieren; Qualität riskieren,Wasser stehen lassen; Boden schwächen,Einfluss prüfen; Massnahmen planen,D,"Wetter und Umgebung beeinflussen Sicherheit, Material und Ausführung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,25,Welche Entscheidung ist bei «Auftrag lesen» sinnvoll?,Vorgaben klären; Plan verstehen,Material raten; Masse schätzen,Ablauf starten; Risiken ignorieren,Fragen vermeiden; Plan weglegen,A,"Gute Vorbereitung beginnt mit Auftrag, Plan und Sicherheitsvorgaben.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,easy,26,Welche Aussage passt am besten zu «Material bereitstellen»?,Alles mitnehmen; Ordnung verlieren,Bedarf prüfen; Mengen abstimmen,Zu spät bestellen; Team blockieren,Resten vertrauen; Qualität ignorieren,B,Material wird passend zum Auftrag und zur Arbeitsfolge bereitgestellt.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,27,Was ist bei «Arbeitsreihenfolge» fachlich am wichtigsten?,Zufällig beginnen; Folgearbeiten stören,Wartezeiten erzeugen; Maschinen blockieren,Ablauf planen; Abhängigkeiten beachten,Kontrollen auslassen; Schnittstellen meiden,C,Die richtige Reihenfolge spart Zeit und verhindert Ausführungsfehler.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Werkzeuge» richtig?,Defekte nutzen; Risiko erhöhen,Falsches Gerät wählen; Zeit verlieren,Wartung ignorieren; Ausfall riskieren,Eignung prüfen; Sicher bereitstellen,D,"Werkzeuge müssen für Aufgabe, Sicherheit und Qualität geeignet sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Teamabsprache»?,Rollen klären; Information teilen,Allein handeln; Schnittstelle meiden,Wechsel verschweigen; Absprachen umgehen,Annahmen treffen; Missverständnis fördern,A,Teamarbeit braucht klare Zuständigkeiten und gemeinsame Informationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,20,Arbeitsvorbereitung,single_choice,medium,30,Welche Entscheidung ist bei «Wetter und Umgebung» sinnvoll?,Wasser stehen lassen; Boden schwächen,Einfluss prüfen; Massnahmen planen,Hitze unterschätzen; Belag gefährden,Wetter ignorieren; Qualität riskieren,B,"Wetter und Umgebung beeinflussen Sicherheit, Material und Ausführung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,30,Umweltschutz,single_choice,easy,1,Welche Aussage passt am besten zu «Abfalltrennung»?,Material trennen; Mulden richtig nutzen,Alles mischen; Verwertung verhindern,Sonderabfall verstecken; Risiko erhöhen,Resten liegen lassen; Ordnung verlieren,A,Saubere Trennung ermöglicht Entsorgung und Wiederverwertung.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,30,Umweltschutz,single_choice,medium,2,Was ist bei «Gewässerschutz» fachlich am wichtigsten?,"Diesel wegspülen; Schaden vergrössern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Austritt verhindern; Bindemittel bereithalten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Öl versickern lassen; Boden belasten, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Deckel öffnen; Kontrolle meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Gewässer und Boden müssen vor Treibstoffen und Schadstoffen geschützt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,30,Umweltschutz,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Staub» richtig?,Trocken aufwirbeln; Anwohner belasten,Maske vergessen; Schutz senken,Staub mindern; Arbeitsweise anpassen,Wind ignorieren; Sicht verschlechtern,C,Staub wird durch angepasste Methoden und Schutzmassnahmen reduziert.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,30,Umweltschutz,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Lärm»?,"Maschinen laufen lassen; Emission erhöhen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Schutz meiden; Gehör belasten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Anwohner ignorieren; Konflikte fördern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lärm begrenzen; Zeiten beachten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Lärmschutz betrifft Mitarbeitende, Anwohnende und gesetzliche Vorgaben.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,30,Umweltschutz,single_choice,medium,5,Welche Entscheidung ist bei «Materialkreislauf» sinnvoll?,Wiederverwendung prüfen; Qualität sichern,Mischmaterial erzeugen; Verwertung erschweren,Lagerung vernachlässigen; Material verlieren,Alles entsorgen; Ressourcen verschwenden,A,"Ressourcen werden geschont, wenn geeignete Stoffe wiederverwendet werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
